124276,0,24,1
170706,0,24,3
341806,0,24,1
550586,0,24,1
551262,0,24,3
226081,0,24,1
839895,0,24,3
526568,0,24,1
303979,0,24,2
848948,0,24,1
836961,0,24,4
246818,0,24,1
366321,0,24,1
634485,0,24,1
307800,0,24,1
489021,0,24,1
2995,0,24,2
855558,0,24,4
401856,0,24,13
405021,0,24,15
510180,0,24,1
831399,0,24,1
687097,0,24,1
281838,0,24,1
561527,0,24,1
170774,0,24,1
510295,0,24,1
762601,0,24,38
372823,0,24,11
751726,0,24,1
149443,0,24,1
807578,0,24,3
327124,0,24,1
757391,0,24,1
851826,0,24,1
390103,0,24,1
767987,0,24,3
26573,0,24,3
299714,0,24,1
801794,1,22,1
551262,1,22,2
724734,1,22,2
675417,1,22,1
839895,1,22,1
303979,1,22,1
516710,1,22,3
836961,1,22,2
848948,1,22,1
366321,1,22,1
654027,1,22,1
663902,1,22,1
70448,1,22,1
330424,1,22,1
869624,1,22,5
213720,1,22,1
2995,1,22,1
812742,1,22,1
781008,1,22,1
451971,1,22,2
401856,1,22,2
855558,1,22,3
405021,1,22,8
356636,1,22,1
396659,1,22,2
448686,1,22,2
762601,1,22,29
372823,1,22,11
569888,1,22,1
807578,1,22,1
592708,1,22,1
560563,1,22,2
26573,1,22,1
7153,1,22,1
22202,1,22,1
69873,1,22,9
795104,1,22,1
813278,1,22,1
666691,1,22,3
50456,1,22,1
801867,1,22,1
688152,1,22,4
837633,1,22,1
784868,1,22,1
694132,1,22,7
679845,1,22,2
393774,1,22,1
867666,1,22,3
720602,1,22,1
62380,1,22,2
361577,1,22,1
78825,1,22,8
650339,1,22,1
86093,1,22,3
443925,1,22,2
618280,1,22,2
570661,1,22,1
210035,1,22,1
93971,1,22,2
46903,1,22,1
199708,1,22,2
598632,1,22,1
224966,1,22,3
579418,1,22,1
185025,1,22,3
622570,1,22,1
608503,1,22,1
702553,1,22,2
111188,1,22,5
575806,1,22,1
607451,1,22,1
580818,1,22,1
519649,1,22,2
647719,1,22,1
231572,1,22,1
284908,1,22,1
338,1,22,10
508880,1,22,1
360985,1,22,2
459221,1,22,2
365222,1,22,1
429821,1,22,1
487930,1,22,1
517999,1,22,5
809902,1,22,1
816652,1,22,1
72994,1,22,1
665342,1,22,1
846434,1,22,1
672263,1,22,1
394446,1,22,1
622038,1,22,4
81148,1,22,1
867049,1,22,1
787024,1,22,15
111270,1,22,1
818572,1,22,1
157183,1,22,2
102868,1,22,1
388680,1,22,1
439374,1,22,1
600366,1,22,1
340250,1,22,3
850059,1,22,1
151688,1,22,2
158495,1,22,1
15612,1,22,2
130677,1,22,1
469218,1,22,1
202567,1,22,3
157710,1,22,1
113536,1,22,3
129784,1,22,1
525724,1,22,1
502332,1,22,3
335738,1,22,2
82760,1,22,3
758892,1,22,1
110787,1,22,3
481217,1,22,1
319153,1,22,1
783896,1,22,4
460935,1,22,3
818991,1,22,1
511035,1,22,1
32981,1,22,14
668986,1,22,1
384071,1,22,1
759925,1,22,2
534724,1,22,4
513509,1,22,2
247010,1,22,1
546408,1,22,1
698013,1,22,2
759309,1,22,3
439069,1,22,1
690028,1,22,1
1748,1,22,1
296270,1,22,1
181526,1,22,1
637741,1,22,1
570569,1,22,3
52166,1,22,1
141332,1,22,1
45802,1,22,1
598471,1,22,1
509422,1,22,4
664721,1,22,1
327294,1,22,2
374935,1,22,1
333823,1,22,1
359897,1,22,1
64796,1,22,4
58430,1,22,2
4539,1,22,1
316399,1,22,2
337997,1,22,2
480768,1,22,1
814667,1,22,1
417089,1,22,3
848043,1,22,2
681583,1,22,1
28287,1,22,1
567670,1,22,1
31607,1,22,3
180972,1,22,1
435088,1,22,1
108950,1,22,1
128031,1,22,1
852637,1,22,1
225200,1,22,2
483401,1,22,1
635499,1,22,1
292251,1,22,9
523396,1,22,2
569994,1,22,1
186877,1,22,2
549845,1,22,1
383906,1,22,1
135765,1,22,1
535165,1,22,7
53970,1,22,1
743179,1,22,1
556147,1,22,1
230172,1,22,1
281523,1,22,3
742835,1,22,1
549982,1,22,2
174343,1,22,1
520117,1,22,1
406898,1,22,1
490855,1,22,3
344325,1,22,3
779014,1,22,1
619389,1,22,1
323970,1,22,1
343254,1,22,3
750692,1,22,1
362753,1,22,2
528819,1,22,1
852206,1,22,3
845613,1,22,2
69014,1,22,2
147585,1,22,2
189491,1,22,1
735593,1,22,2
447951,1,22,1
642256,1,22,1
331205,1,22,1
98191,1,22,2
501519,1,22,1
568043,1,22,1
270782,1,22,1
715396,1,22,2
359844,1,22,7
111351,1,22,1
149949,1,22,1
573541,1,22,1
31219,1,22,1
391319,1,22,1
684772,1,22,1
222950,1,22,1
527660,1,22,1
835962,1,22,1
228612,1,22,1
313417,1,22,1
623373,1,22,1
786390,1,22,1
800780,1,22,2
3,1,22,4
282960,1,22,1
115319,1,22,1
161146,1,22,1
328039,1,22,2
646230,1,22,1
809598,1,22,2
243812,1,22,1
84903,1,22,1
781548,1,22,1
345308,1,22,1
477349,1,22,3
499630,1,22,3
355964,1,22,2
815191,1,22,1
453709,1,22,1
216175,1,22,1
143990,1,22,1
802978,1,22,3
854899,1,22,1
274661,1,22,1
163942,1,22,1
253395,1,22,1
30318,1,22,1
470341,1,22,1
854759,1,22,3
434611,1,22,1
426099,1,22,1
617451,1,22,2
480761,1,22,1
666691,2,13,2
688152,2,13,4
139763,2,13,1
831562,2,13,1
314888,2,13,9
282649,2,13,9
568946,2,13,3
679845,2,13,2
680254,2,13,1
867666,2,13,2
241550,2,13,3
592252,2,13,1
558359,2,13,2
599364,2,13,1
12737,2,13,1
851398,2,13,2
309869,2,13,1
583466,2,13,1
607820,2,13,1
618280,2,13,2
570661,2,13,1
378502,2,13,1
161928,2,13,1
265835,2,13,1
520630,2,13,6
160574,2,13,4
46903,2,13,1
199708,2,13,3
224966,2,13,2
63143,2,13,1
185025,2,13,1
606196,2,13,2
90905,2,13,2
224607,2,13,1
219098,2,13,1
158448,2,13,1
475875,2,13,13
75567,2,13,1
203562,2,13,3
120105,2,13,1
284908,2,13,2
338,2,13,10
158667,2,13,1
841656,2,13,1
20522,2,13,1
817238,2,13,3
517999,2,13,3
809902,2,13,1
747137,2,13,1
665342,2,13,15
159129,2,13,1
394446,2,13,1
622038,2,13,4
576355,2,13,2
862959,2,13,3
787024,2,13,8
157183,2,13,3
584158,2,13,1
102868,2,13,1
378083,2,13,1
526420,2,13,1
401527,2,13,1
52356,2,13,1
670137,2,13,1
100261,2,13,6
340250,2,13,4
161358,2,13,1
113536,2,13,2
748301,2,13,1
208511,2,13,1
82760,2,13,2
796001,2,13,1
758892,2,13,1
94705,2,13,1
715968,2,13,4
533035,2,13,3
166737,2,13,1
184072,2,13,2
818991,2,13,1
177411,2,13,2
32981,2,13,30
288694,2,13,1
384071,2,13,2
759925,2,13,3
534724,2,13,3
644222,2,13,1
439069,2,13,10
185921,2,13,1
778606,2,13,1
632758,2,13,1
865765,2,13,2
1748,2,13,1
788470,2,13,1
45802,2,13,1
307197,2,13,2
520292,2,13,2
374935,2,13,6
75627,2,13,1
732716,2,13,2
464934,2,13,2
64796,2,13,3
797536,2,13,1
58430,2,13,1
316399,2,13,1
814667,2,13,2
848043,2,13,2
681583,2,13,2
682546,2,13,1
748168,2,13,1
316781,2,13,6
31607,2,13,1
207380,2,13,1
565744,2,13,2
736809,2,13,2
369407,2,13,1
603122,2,13,3
173291,2,13,1
128031,2,13,4
251295,2,13,1
777802,2,13,1
225200,2,13,2
292251,2,13,7
100349,2,13,1
784799,2,13,2
381526,2,13,3
193353,2,13,1
383906,2,13,1
268684,2,13,1
535165,2,13,16
729037,2,13,1
556147,2,13,6
630773,2,13,2
438725,2,13,1
549982,2,13,3
56809,2,13,1
864058,2,13,1
503135,2,13,1
275859,2,13,1
282356,2,13,3
369812,2,13,1
344325,2,13,1
619389,2,13,3
207575,2,13,1
527280,2,13,1
637999,2,13,1
362753,2,13,2
12242,2,13,1
852206,2,13,4
147585,2,13,1
20815,2,13,1
710842,2,13,3
357789,2,13,1
29068,2,13,1
791508,2,13,1
108309,2,13,1
735593,2,13,1
447951,2,13,1
252442,2,13,3
20164,2,13,5
111351,2,13,2
824886,2,13,1
701580,2,13,1
496608,2,13,1
136987,2,13,2
800822,2,13,1
283669,2,13,1
418038,2,13,1
9624,2,13,1
786390,2,13,2
753063,2,13,2
612238,2,13,2
863550,2,13,1
3,2,13,4
161973,2,13,1
584006,2,13,1
138904,2,13,1
269491,2,13,1
539685,2,13,1
518110,2,13,1
456802,2,13,1
115319,2,13,1
417378,2,13,1
243812,2,13,1
809598,2,13,4
84903,2,13,1
610232,2,13,1
91053,2,13,1
499630,2,13,1
720375,2,13,2
601869,2,13,1
194342,2,13,1
861624,2,13,2
265637,2,13,1
315308,2,13,13
289202,2,13,1
854899,2,13,1
274661,2,13,1
76592,2,13,1
163942,2,13,1
497592,2,13,1
751884,2,13,1
253395,2,13,1
470341,2,13,1
701139,2,13,1
199897,2,13,1
20516,2,13,7
733351,2,13,1
19729,2,13,7
779360,2,13,1
24754,2,13,1
341806,2,13,3
352084,2,13,1
303979,2,13,2
366321,2,13,1
167249,2,13,1
578449,2,13,2
559772,2,13,9
437353,2,13,1
869624,2,13,2
584853,2,13,1
283895,2,13,1
2995,2,13,1
855558,2,13,7
401856,2,13,2
73443,2,13,3
475361,2,13,1
437555,2,13,1
448686,2,13,1
762601,2,13,35
538603,2,13,3
372823,2,13,8
57260,2,13,1
449513,2,13,1
560563,2,13,1
285568,2,13,1
26573,2,13,2
795104,3,13,2
411728,3,13,1
370425,3,13,1
282649,3,13,1
568946,3,13,1
679845,3,13,2
867666,3,13,2
745622,3,13,1
774710,3,13,1
812117,3,13,2
111437,3,13,4
624871,3,13,1
615831,3,13,9
607820,3,13,1
76290,3,13,1
618280,3,13,2
714096,3,13,1
525162,3,13,1
587220,3,13,1
526958,3,13,1
199708,3,13,1
800585,3,13,1
224966,3,13,2
598632,3,13,1
78250,3,13,6
262181,3,13,5
157497,3,13,1
63143,3,13,1
193516,3,13,3
196708,3,13,2
234051,3,13,1
575806,3,13,1
175018,3,13,1
549723,3,13,1
338,3,13,12
272258,3,13,1
709992,3,13,3
415189,3,13,1
335440,3,13,1
405129,3,13,1
105955,3,13,2
517999,3,13,2
809902,3,13,2
747137,3,13,2
665342,3,13,2
470152,3,13,1
534761,3,13,1
174882,3,13,4
622038,3,13,5
576355,3,13,1
862959,3,13,3
787024,3,13,2
257323,3,13,4
157183,3,13,2
102868,3,13,1
437269,3,13,2
74165,3,13,1
117124,3,13,2
340250,3,13,1
60282,3,13,2
151688,3,13,1
736082,3,13,1
99232,3,13,2
403539,3,13,14
113536,3,13,1
157710,3,13,2
82760,3,13,2
758892,3,13,1
486453,3,13,1
268493,3,13,1
690672,3,13,1
818991,3,13,1
32981,3,13,16
177319,3,13,1
698956,3,13,4
759925,3,13,1
534724,3,13,2
513509,3,13,1
88864,3,13,1
629734,3,13,1
759309,3,13,1
185921,3,13,4
1748,3,13,1
672475,3,13,1
782834,3,13,1
53983,3,13,1
60219,3,13,1
300205,3,13,1
520292,3,13,2
464934,3,13,2
316399,3,13,3
461954,3,13,1
814667,3,13,1
848043,3,13,1
316781,3,13,3
624529,3,13,3
435088,3,13,1
806002,3,13,3
603122,3,13,3
332881,3,13,1
251295,3,13,3
225200,3,13,2
292251,3,13,9
747828,3,13,1
649880,3,13,1
196284,3,13,3
381526,3,13,3
215942,3,13,1
383906,3,13,1
535165,3,13,32
555648,3,13,1
20633,3,13,1
458011,3,13,2
53970,3,13,1
806692,3,13,2
556147,3,13,4
30653,3,13,2
549982,3,13,3
272674,3,13,2
605763,3,13,1
490855,3,13,3
715844,3,13,2
183823,3,13,11
416138,3,13,1
356894,3,13,1
779014,3,13,1
433201,3,13,3
637999,3,13,1
362753,3,13,2
147585,3,13,2
384993,3,13,1
593519,3,13,7
806736,3,13,1
384989,3,13,3
735593,3,13,1
461028,3,13,1
385669,3,13,1
447951,3,13,1
501519,3,13,1
447473,3,13,1
111351,3,13,1
715396,3,13,1
136987,3,13,1
721978,3,13,1
800822,3,13,1
364704,3,13,1
380365,3,13,5
112135,3,13,1
495065,3,13,1
9624,3,13,1
237467,3,13,1
170952,3,13,2
786390,3,13,2
508013,3,13,3
3,3,13,2
432582,3,13,2
681268,3,13,2
462456,3,13,3
809598,3,13,2
243812,3,13,5
847448,3,13,1
610232,3,13,1
715751,3,13,5
499630,3,13,1
601869,3,13,8
854899,3,13,1
178058,3,13,4
163942,3,13,4
322384,3,13,1
425429,3,13,2
253395,3,13,1
199897,3,13,1
28594,3,13,1
266611,3,13,3
779360,3,13,4
821908,3,13,1
139523,3,13,1
353002,3,13,1
551262,3,13,4
53149,3,13,1
6815,3,13,3
78256,3,13,2
836961,3,13,1
366321,3,13,1
654027,3,13,1
437353,3,13,2
869624,3,13,1
213720,3,13,1
462708,3,13,2
2995,3,13,1
855558,3,13,5
401856,3,13,10
405021,3,13,2
18077,3,13,3
762601,3,13,37
578714,3,13,1
372823,3,13,29
807578,3,13,2
842035,3,13,1
560563,3,13,1
731395,3,13,1
429184,3,13,1
331388,3,13,1
225200,4,13,2
666691,4,13,1
292251,4,13,6
688152,4,13,2
314888,4,13,2
381526,4,13,1
114866,4,13,1
383906,4,13,1
278557,4,13,1
535165,4,13,6
282649,4,13,1
679845,4,13,2
556147,4,13,1
393774,4,13,1
867666,4,13,2
56809,4,13,1
241550,4,13,1
864058,4,13,1
656844,4,13,1
282356,4,13,3
558749,4,13,1
599364,4,13,1
72434,4,13,1
180758,4,13,1
176810,4,13,1
309869,4,13,1
239937,4,13,1
607820,4,13,1
362753,4,13,2
852206,4,13,1
618280,4,13,2
283592,4,13,1
160146,4,13,1
108309,4,13,1
735593,4,13,1
520630,4,13,4
447951,4,13,1
160574,4,13,1
20164,4,13,1
199708,4,13,1
176122,4,13,1
136987,4,13,1
496608,4,13,1
224966,4,13,2
606196,4,13,1
852852,4,13,1
9624,4,13,1
475875,4,13,5
120105,4,13,2
786390,4,13,1
284908,4,13,1
338,4,13,2
20522,4,13,1
817238,4,13,3
747137,4,13,1
665342,4,13,4
622038,4,13,4
456802,4,13,1
787024,4,13,5
157183,4,13,4
102868,4,13,1
201446,4,13,1
526420,4,13,1
809598,4,13,2
243812,4,13,1
100261,4,13,4
450110,4,13,1
720375,4,13,2
525516,4,13,1
208511,4,13,1
82760,4,13,1
194342,4,13,1
758892,4,13,1
315308,4,13,4
322384,4,13,1
94705,4,13,1
184072,4,13,1
818991,4,13,1
177411,4,13,1
32981,4,13,6
253395,4,13,1
759925,4,13,1
153175,4,13,2
534724,4,13,2
733351,4,13,1
19729,4,13,2
439069,4,13,1
528146,4,13,1
24754,4,13,1
516710,4,13,1
366321,4,13,1
167249,4,13,1
559772,4,13,5
307197,4,13,1
584853,4,13,1
23206,4,13,1
2995,4,13,1
374935,4,13,1
73443,4,13,1
75627,4,13,1
732716,4,13,1
64796,4,13,1
448686,4,13,1
762601,4,13,10
4539,4,13,1
538603,4,13,1
372823,4,13,1
681229,4,13,1
316399,4,13,2
449513,4,13,1
814667,4,13,1
848043,4,13,1
316781,4,13,4
565744,4,13,2
369407,4,13,1
128031,4,13,1
795104,5,13,1
225200,5,13,2
666691,5,13,2
292251,5,13,5
688152,5,13,1
314888,5,13,4
114866,5,13,1
383906,5,13,1
278557,5,13,1
535165,5,13,6
347427,5,13,1
679845,5,13,2
393774,5,13,1
867666,5,13,2
656844,5,13,1
490855,5,13,1
72434,5,13,1
180758,5,13,1
619389,5,13,1
313621,5,13,5
176810,5,13,1
239937,5,13,1
362753,5,13,2
852206,5,13,3
618280,5,13,2
283592,5,13,1
160146,5,13,1
385406,5,13,1
323914,5,13,1
593519,5,13,3
735593,5,13,1
447951,5,13,1
111351,5,13,2
199708,5,13,1
176122,5,13,1
224966,5,13,2
482280,5,13,1
78250,5,13,3
852852,5,13,1
272232,5,13,5
120105,5,13,1
786390,5,13,1
338,5,13,1
636043,5,13,1
517999,5,13,2
3,5,13,1
127752,5,13,1
739124,5,13,1
576355,5,13,1
622038,5,13,4
787024,5,13,6
157183,5,13,4
680618,5,13,1
201446,5,13,1
809598,5,13,2
243812,5,13,2
340250,5,13,1
715751,5,13,1
403539,5,13,1
379903,5,13,1
450110,5,13,1
268121,5,13,1
525516,5,13,1
601869,5,13,7
93309,5,13,1
758892,5,13,1
319153,5,13,2
178058,5,13,3
163942,5,13,1
593968,5,13,2
322384,5,13,1
818991,5,13,1
32981,5,13,2
253395,5,13,1
759925,5,13,3
153175,5,13,1
301241,5,13,3
534724,5,13,2
665443,5,13,1
181749,5,13,1
457377,5,13,1
528146,5,13,1
687419,5,13,5
551262,5,13,1
516710,5,13,1
366321,5,13,1
23206,5,13,1
2995,5,13,1
401856,5,13,2
405021,5,13,2
611774,5,13,2
740572,5,13,3
762601,5,13,3
372823,5,13,1
681229,5,13,1
316399,5,13,2
814667,5,13,1
807578,5,13,1
848043,5,13,1
316781,5,13,2
31607,5,13,1
806002,5,13,5
278557,6,13,1
106092,6,13,1
535165,6,13,6
555648,6,13,1
302246,6,13,1
679839,6,13,1
53970,6,13,1
679845,6,13,2
393774,6,13,1
343500,6,13,2
646911,6,13,3
549982,6,13,2
867666,6,13,2
656844,6,13,2
774710,6,13,1
710149,6,13,2
282356,6,13,2
490855,6,13,1
558749,6,13,1
356894,6,13,1
343725,6,13,1
530663,6,13,3
400066,6,13,1
180758,6,13,1
833247,6,13,2
390440,6,13,1
176810,6,13,1
147536,6,13,4
239937,6,13,1
689920,6,13,1
362753,6,13,2
103573,6,13,1
618280,6,13,2
283592,6,13,1
160146,6,13,1
455998,6,13,2
711750,6,13,1
652519,6,13,1
357789,6,13,1
210035,6,13,1
735593,6,13,1
831349,6,13,1
447951,6,13,1
819644,6,13,1
199708,6,13,1
176122,6,13,2
599777,6,13,1
224966,6,13,2
511706,6,13,1
306609,6,13,5
698263,6,13,1
210695,6,13,1
852852,6,13,1
90905,6,13,1
718499,6,13,2
106118,6,13,1
324573,6,13,1
527660,6,13,1
120105,6,13,1
786390,6,13,2
338,6,13,2
343475,6,13,3
386764,6,13,6
161152,6,13,1
636043,6,13,1
696914,6,13,1
817238,6,13,1
612238,6,13,5
809902,6,13,2
638864,6,13,1
3,6,13,5
665342,6,13,2
534761,6,13,1
81386,6,13,2
622038,6,13,4
787024,6,13,2
756628,6,13,1
232780,6,13,2
161146,6,13,2
584158,6,13,1
157183,6,13,4
116310,6,13,1
201446,6,13,1
417378,6,13,1
809598,6,13,2
243812,6,13,2
847448,6,13,1
340250,6,13,3
84903,6,13,1
151688,6,13,1
844292,6,13,2
450110,6,13,1
374024,6,13,3
846909,6,13,1
646332,6,13,1
361793,6,13,1
614105,6,13,3
144456,6,13,1
758892,6,13,1
231320,6,13,1
163942,6,13,1
322384,6,13,1
849648,6,13,1
467402,6,13,1
87051,6,13,1
818991,6,13,1
32981,6,13,10
253395,6,13,1
759925,6,13,4
460023,6,13,4
153175,6,13,3
534724,6,13,2
301241,6,13,1
513509,6,13,2
686852,6,13,2
833096,6,13,1
574491,6,13,2
730118,6,13,1
528146,6,13,1
496249,6,13,3
564086,6,13,1
125868,6,13,2
341806,6,13,1
374761,6,13,1
837597,6,13,8
303979,6,13,1
181526,6,13,1
516710,6,13,1
366321,6,13,1
175502,6,13,5
692598,6,13,1
837549,6,13,4
70448,6,13,1
370265,6,13,1
92163,6,13,2
23206,6,13,2
792722,6,13,2
2995,6,13,1
666259,6,13,3
855558,6,13,3
451971,6,13,1
401856,6,13,2
374935,6,13,2
52559,6,13,1
641827,6,13,1
64796,6,13,2
762601,6,13,19
372823,6,13,4
681229,6,13,1
187928,6,13,3
316399,6,13,3
86661,6,13,1
814667,6,13,1
842035,6,13,3
848043,6,13,1
560563,6,13,1
156555,6,13,1
635916,6,13,8
31607,6,13,3
695911,6,13,1
687421,6,13,1
225200,6,13,2
666691,6,13,3
730435,6,13,1
292251,6,13,3
82396,6,13,1
523396,6,13,1
688152,6,13,1
196284,6,13,2
227007,6,13,3
314888,6,13,10
114866,6,13,1
383906,6,13,1
666691,7,13,2
688152,7,13,3
314888,7,13,6
114866,7,13,1
205808,7,13,2
278557,7,13,1
568946,7,13,4
282649,7,13,3
680254,7,13,3
679845,7,13,2
393774,7,13,1
867666,7,13,2
241550,7,13,5
592252,7,13,1
656844,7,13,2
412584,7,13,1
774710,7,13,1
792830,7,13,1
12737,7,13,2
180758,7,13,1
851398,7,13,1
21574,7,13,1
176810,7,13,1
607820,7,13,1
618280,7,13,2
283592,7,13,1
570661,7,13,1
19486,7,13,2
74006,7,13,1
520630,7,13,2
515437,7,13,1
160574,7,13,7
46903,7,13,1
199708,7,13,3
664179,7,13,1
637926,7,13,1
369223,7,13,1
224966,7,13,2
606196,7,13,1
193516,7,13,3
90905,7,13,1
100963,7,13,1
98172,7,13,2
219098,7,13,1
475875,7,13,14
75567,7,13,2
120105,7,13,1
784779,7,13,1
575694,7,13,1
284908,7,13,3
338,7,13,13
20522,7,13,1
817238,7,13,5
510538,7,13,1
204221,7,13,1
665342,7,13,12
159129,7,13,1
394446,7,13,2
622038,7,13,4
172284,7,13,2
862959,7,13,2
842136,7,13,1
787024,7,13,14
584158,7,13,4
157183,7,13,4
594836,7,13,1
378083,7,13,1
201446,7,13,1
437269,7,13,1
117124,7,13,1
670137,7,13,1
235410,7,13,2
340250,7,13,6
100261,7,13,14
161358,7,13,2
748301,7,13,1
143673,7,13,1
335738,7,13,3
82760,7,13,1
758892,7,13,1
94705,7,13,4
166737,7,13,2
585741,7,13,1
184072,7,13,5
19628,7,13,3
818991,7,13,1
177411,7,13,2
32981,7,13,27
288694,7,13,1
759925,7,13,3
153175,7,13,2
100136,7,13,1
534724,7,13,2
665443,7,13,1
644222,7,13,1
232058,7,13,2
833096,7,13,1
604759,7,13,1
439069,7,13,9
185921,7,13,1
632758,7,13,1
496249,7,13,1
259149,7,13,1
263918,7,13,1
14030,7,13,2
797858,7,13,3
1748,7,13,1
727999,7,13,1
181526,7,13,1
45802,7,13,4
448695,7,13,3
307227,7,13,1
281079,7,13,1
509422,7,13,1
307197,7,13,4
23206,7,13,1
287034,7,13,2
374935,7,13,4
75627,7,13,3
641827,7,13,1
464934,7,13,1
732716,7,13,1
463578,7,13,1
64796,7,13,4
797536,7,13,1
316399,7,13,3
814667,7,13,1
21447,7,13,1
31607,7,13,5
316781,7,13,2
207380,7,13,1
8917,7,13,1
736809,7,13,2
510543,7,13,1
173291,7,13,1
320174,7,13,2
128031,7,13,4
251295,7,13,1
225200,7,13,2
292251,7,13,13
82364,7,13,1
381526,7,13,4
383906,7,13,1
535165,7,13,18
729037,7,13,1
556147,7,13,4
630773,7,13,1
703653,7,13,1
438725,7,13,1
549982,7,13,2
56809,7,13,2
275859,7,13,1
282356,7,13,3
490855,7,13,1
558749,7,13,3
520643,7,13,2
207575,7,13,1
433201,7,13,1
637999,7,13,1
239937,7,13,1
